date,open,close,low,high,avgGas
2019-12-31,1.0,1.0,1.0,23.0,118868.39359199996
2019-12-30,1.0,8.0,0.1,30.0,80728.08135800001
2019-12-29,1.0,1.5,0.85,30.0,130997.48873099999
2019-12-28,3.0,1.0,0.7000000000000001,21.0,103574.146065
2019-12-27,1.0,10.0,1.0,30.0,85882.20386100006
2019-12-26,1.0,14.0,0.8,21.0,122771.156218
2019-12-25,3.0,7.0,1.0,30.0,116031.4122510001
2019-12-24,8.0,1.5,1.0,20.0,104204.567997
2019-12-23,2.0,2.0,0.2,21.0,107628.74154999999
2019-12-22,1.0,2.5,1.0,20.0,124265.73344799994
2019-12-21,2.01,5.0,1.0,20.0,106874.76734900007
2019-12-20,2.0,10.0,1.0,20.0,92787.383775
2019-12-19,4.84,3.0,1.0,20.0,134445.055685
2019-12-18,2.41,8.0,1.1,20.0,92313.349122
2019-12-17,10.0,1.2,1.0,35.0,98102.95454799998
2019-12-16,3.0,2.0,1.0,21.0,81838.51545800004
2019-12-15,1.1,2.0,1.0,20.9,147949.12504899997
2019-12-14,1.0,10.0,0.2,20.0,141151.481072
2019-12-13,2.0,10.0,1.0,21.0,112282.53092500001
2019-12-12,1.0,2.0,0.98,30.0,100295.73583100003
2019-12-11,1.0,2.0,1.0,30.0,97223.464699
2019-12-10,1.87,1.25,0.97,25.0,107614.63103799996
2019-12-09,8.0,1.0,1.0,25.0,103667.19816500002
2019-12-08,4.0,3.5,1.0,20.0,135796.280004
2019-12-07,1.0,6.0,1.0,20.0,95452.00080900002
2019-12-06,6.0,9.0,0.97,30.0,79394.44785700004
2019-12-05,7.0,1.2,1.0,20.0,83125.655317
2019-12-04,10.0,1.8,1.0,22.0,90385.91347700002
2019-12-03,1.0,2.0,1.0,26.0,93625.59179800002
2019-12-02,9.0,15.0,1.0,25.0,89914.42092500001
2019-12-01,1.4,1.7000000000000002,1.0,50.0,204845.04721199986
2019-11-30,1.7000000000000002,1.0,1.0,25.0,127340.918256
2019-11-29,1.1,5.6,1.0,20.0,84412.601664
2019-11-28,11.0,10.0,1.0,20.0,157873.92744499998
2019-11-27,15.0,13.0,1.0,20.0,111631.83298700003
2019-11-26,11.0,15.0,1.0,40.0,110534.13797999997
2019-11-25,7.01,1.0,1.0,40.0,87668.98149699999
2019-11-24,15.0,20.0,0.9,30.0,90859.22073800003
2019-11-23,1.0,1.0,1.0,20.0,95293.06702000002
2019-11-22,20.0,12.0,1.0,36.0,93252.95318399995
2019-11-21,7.2,8.0,0.8,21.0,93260.09154600005
2019-11-20,1.0,1.0,1.0,21.0,105998.81499299999
2019-11-19,1.0,8.0,0.9,22.0,118643.25917999998
2019-11-18,1.0,2.0,1.0,26.0,99032.216613
2019-11-17,1.5,1.0,1.0,20.0,106112.00370300001
2019-11-16,1.0,10.0,1.0,20.0,111837.29560499996
2019-11-15,1.5,2.0,1.0,26.0,99155.111035
2019-11-14,6.0,1.0,1.0,22.0,117918.91859700004
2019-11-13,10.0,1.65,1.0,32.0,90364.41245900003
2019-11-12,2.25,0.9,0.9,20.0,94246.27852700007
2019-11-11,1.0,5.0,0.72,25.0,98951.43756700002
2019-11-10,6.0,1.0,1.0,30.0,129240.39494700005
2019-11-09,1.0,1.5,0.71,17.46,126485.734033
2019-11-08,1.0,1.5,1.0,20.0,122429.95651300001
2019-11-07,11.0,10.0,0.4,20.0,86803.15987299997
2019-11-06,10.0,2.0,1.0,21.0,88520.461409
2019-11-05,3.75,10.0,1.0,20.0,79850.31381400002
2019-11-04,4.0,10.0,1.0,21.0,108579.79077300002
2019-11-03,10.0,1.5,0.6000000000000001,16.5,104504.13234700004
2019-11-02,10.0,1.5,0.9,26.0,105288.27383900003
2019-11-01,10.0,5.0,0.8,30.0,97923.55754899999
2019-10-31,15.0,8.0,0.55,25.0,91682.87167999998
2019-10-30,1.0,6.0,0.31,30.0,112108.21884700003
2019-10-29,10.0,12.0,0.2,22.0,102379.87928900003
2019-10-28,2.0,10.0,0.7000000000000001,22.0,73536.532614
2019-10-27,1.0,10.0,0.5,30.0,75122.57847
2019-10-26,10.0,10.0,0.7000000000000001,30.0,86257.28789300002
2019-10-25,10.0,1.0,1.0,22.5,68881.41695299996
2019-10-24,1.0,1.9300000000000002,1.0,30.0,80838.20543499998
2019-10-23,3.0,1.0,0.85,20.0,82505.34788800002
2019-10-22,1.0,0.2,0.2,25.0,76896.89191399999
