Date,Open,High,Low,Close,Volume,Personal Saving %,Close/Last,open,close,low,high,avgGas,nlikes,nretweets,compound,neg,neu,pos
2020-05-13,189.3741,200.197327,189.127701,199.193283,17054662289,24.8,2820.0,20.0,16.36,1.0,56.0,79934.92616500000,5.028140989198410,1.6938601478112600,0.1765432632177370,0.0305420693575895,0.8854982944855030,0.0839576463899943
2020-05-11,188.632187,191.362335,180.718338,185.912842,20054601647,24.8,2930.32,12.1,10.0,1.0,51.0,80308.87892600000,3.118085523734800,0.8250294233032560,0.1738692428403300,0.0233919183993723,0.8991247548058060,0.0774833267948214
2020-05-08,212.198242,216.327682,208.830734,212.991577,20445139356,24.8,2929.8,6.0,10.93,1.0,47.9,73757.42152100000,2.7593730792870300,0.8005531653349720,0.1982228334357710,0.0264376152427781,0.8884176398279040,0.0851358328211432
2020-05-07,203.912857,214.392471,202.074844,212.289413,23594744655,24.8,2881.19,8.9,12.0,1.0,25.0,80880.74228600000,2.777020447906520,0.9655955858487500,0.1966842259006820,0.0344631613112625,0.8811441090555010,0.0844021421616358
2020-05-05,208.013,211.778625,204.031128,206.774399,19004689099,24.8,2868.44,11.1,2.59,1.0,27.6,74269.87018400000,2.8646847770374200,0.7396207073295750,0.1504407483341880,0.0336806765761148,0.8848708354689900,0.0814449000512557
2020-05-01,207.901733,217.628021,207.780884,214.219101,20816320834,24.8,2830.71,2.73,6.0,0.21,17.2,81765.92576200000,2.9006727344677500,0.8816778789077960,0.1775318955282940,0.0257067669172932,0.8916806489908980,0.0826113969133359
2020-04-30,216.909134,227.529694,206.43692,207.602051,28089191904,33.8,2912.43,6.0,4.74,1.0,30.0,82474.65810700000,3.086292478045060,1.1809851088201600,0.1495505536464300,0.0347743413516609,0.8901588392516230,0.0750668193967163
2020-04-28,197.273514,198.786545,194.849426,198.41539,18217507467,33.8,2863.39,9.0,5.0,0.0,24.0,72131.46431200000,3.5355169692186300,1.510655090765590,0.1624608918705600,0.0308934490923441,0.8876432517758490,0.0814688239936858
2020-04-27,197.475723,199.552795,193.454163,197.224716,18670194595,33.8,2878.48,2.1,5.4,1.0,24.0,80866.60954400000,3.403308823529410,1.053676470588240,0.1479456617647060,0.0290316176470588,0.9008591911764710,0.0701069852941176
2020-04-24,185.222107,190.210388,185.222107,189.236938,16788555028,33.8,2836.74,10.0,2.0,1.3,23.0,86826.004111,2.610488245931280,0.8958408679927670,0.1579277757685350,0.0215150090415913,0.9014940325497290,0.0769909584086799
2020-04-22,172.670395,183.751007,171.826599,182.599579,17994666395,33.8,2799.31,4.0,3.0,1.0,20.0,77757.06841200000,2.498749553411930,0.6277241872097180,0.1598344408717400,0.0223054662379421,0.8943969274740980,0.0832993926402286
2020-04-21,172.017715,175.178467,170.552841,172.737701,16458767984,33.8,2736.56,5.0,4.35,1.0,22.0,83445.11548100000,1.7821143208358900,0.5347264904732640,0.1453425015365700,0.0213340503995082,0.9004385371850030,0.0782283343577135
2020-04-16,153.200424,173.157272,150.359421,172.157379,22910469236,33.8,2799.55,5.16,3.0,1.0,13.0,87095.384257,3.270995670995670,0.8337662337662340,0.1810667099567100,0.0199203463203463,0.8976978354978350,0.0823883116883116
2020-04-14,156.355957,160.944275,155.865936,157.59639,14723156630,33.8,2846.06,2.0,2.2,1.0,13.0,84873.272703,2.712306872669150,0.7783697389451250,0.1582736281299950,0.024312200319659,0.8984294086307940,0.0772583910495471
2020-04-08,165.240326,173.210266,164.493195,172.641739,17063110836,33.8,2749.98,2.3,5.0,1.0,18.0,105596.15319500000,3.178498985801220,0.9112576064908720,0.1683087728194730,0.02823630831643,0.8880867139959430,0.0836729208924949
2020-04-07,169.147446,175.204132,164.203323,165.101944,21659346091,33.8,2659.41,1.1,7.0,1.0,20.0,79932.74414200000,2.443813387423940,0.7496957403651120,0.1468837322515210,0.0281395537525355,0.8952989858012170,0.0765622718052738
2020-04-03,142.110458,146.899872,139.619385,142.091309,13184603402,33.8,2488.65,3.0,1.0,1.0,20.0,100765.10319200000,4.402002107481560,3.5310853530031600,0.1667345100105370,0.023668071654373,0.8992070600632240,0.0771280295047418
2020-04-02,135.732178,146.787094,135.732178,142.029144,15322861686,33.8,2526.9,1.1,1.0,1.0,15.0,95907.23087,3.469343696027630,1.0328151986183100,0.1628961139896370,0.0239088946459412,0.9000263385146800,0.0760656303972366
2020-04-01,133.61232,135.634552,129.730942,135.634552,12456564435,33.8,2470.5,1.0,1.0,0.99,15.0,97569.865752,1.5806451612903200,1.1774193548387100,0.2046548387096770,0.0308870967741935,0.8614032258064520,0.1076935483870970
2020-03-30,125.577896,133.911469,125.28968,132.904541,11841123306,13.1,2626.65,3.0,3.2,1.0,35.0,95281.980663,2.2911392405063300,0.7356962025316460,0.1301374177215190,0.0357701265822784,0.8887078481012660,0.075519493670886
2020-03-27,138.369934,139.902695,133.937943,133.937943,11396286629,13.1,2541.47,1.1,1.1,0.5,20.0,92940.369581,4.951108213820080,1.2333767926988300,0.1375094524119950,0.0261864406779661,0.90282333767927,0.0709915254237288
2020-03-25,138.914963,141.403793,134.30423,136.195892,13433092920,13.1,2475.56,5.0,4.0,1.0,20.0,83526.45462200000,3.059647302904560,1.2105809128630700,0.1257394190871370,0.0366234439834024,0.8872748962655600,0.0761218879668049
2020-03-24,135.194138,141.948532,133.168777,138.761444,14609068673,13.1,2447.33,1.0,20.0,1.0,20.0,94220.20368299990,3.0456089277050000,0.7297428432799610,0.168399660359049,0.0233027656477438,0.8998078602620090,0.0768981077147016
2020-03-23,123.365982,134.911606,121.867882,134.911606,14149877968,13.1,2237.4,1.75,5.0,1.0,20.0,86036.90637100000,2.473554127533370,0.8437963420662380,0.1357444389520510,0.0311967375185368,0.8946930301532380,0.0741013346515076
2020-03-19,114.839828,140.527725,114.732864,136.593857,16396753275,13.1,2409.39,6.1,2.0,1.0,24.0,93295.409106,3.0666299559471400,0.8023127753303970,0.1200301762114540,0.032261013215859,0.8934476872246700,0.0743012114537445
2020-03-17,110.406784,118.988281,110.406784,113.942749,12087490572,13.1,2529.19,9.0,1.2,1.0,23.0,86191.66239100000,2.126259946949600,0.6917771883289120,0.1286879045092840,0.0359671087533156,0.887040848806366,0.0769931034482758
2020-03-16,124.996117,124.996117,105.17144,110.605873,15984904590,13.1,2386.13,1.5,7.0,1.0,20.0,137627.18387400000,2.2458706937234500,0.7541293062765460,0.1094914110429450,0.0360924964605946,0.8904459650778670,0.0734572911750826
2020-03-13,112.689995,137.429535,95.184303,133.201813,27864623061,13.1,2711.02,1.2,8.0,1.0,15.0,103821.919159,3.1928838951310900,0.672752808988764,0.0420460205992509,0.0692940074906367,0.859246254681648,0.0714559925093633
2020-03-12,194.738922,195.147934,111.210709,112.347122,22134741655,13.1,2480.64,10.0,69.0,1.0,218.9,78027.07394600000,4.270949720670390,0.8969972067039110,0.0665425279329609,0.0517122905027933,0.8744863826815640,0.0738072625698324
2020-03-10,202.863953,205.714249,198.064499,200.767242,18344930072,13.1,2882.23,1.2,1.0,1.0,20.0,107191.29347800000,3.288423153692620,1.0813373253493000,0.1587897205588820,0.0309156686626746,0.8856412175648700,0.083443113772455
2020-03-09,201.318497,207.451401,192.269897,201.986328,23645428606,13.1,2746.56,8.0,6.0,1.0,20.0,94573.584092,3.293343961737740,0.8776404942208050,0.138346831406935,0.0333216420884814,0.8886349143084890,0.0780410522120366
2020-03-06,229.168427,243.554977,228.743576,243.525299,19374772256,13.1,2972.37,5.0,1.0,0.01,12.55,110974.96566500000,3.97072474116387,0.9489468047126030,0.1338189575151730,0.0356943948589789,0.8851824348446980,0.0791235273116744
2020-03-05,224.641891,234.364456,224.641891,229.268188,18201291785,13.1,3023.94,1.0,8.0,1.0,15.0,137318.08550600000,3.774652440995800,1.710636922082120,0.1562314258001940,0.0315848690591658,0.8883834464920790,0.0800290979631425
2020-03-04,224.565338,228.040421,222.088882,224.517975,16567075208,13.1,3130.12,4.0,1.5,0.1,50.0,117125.44980900000,5.652696793002920,1.6169825072886300,0.1491611516034990,0.0346683673469387,0.8862401603498540,0.0790947521865889
2020-03-02,218.711624,232.811584,217.284286,230.569778,20305587789,13.1,3090.23,1.0,1.0,0.98,34.0,90038.237389,4.544065206316860,1.2694854814060100,0.1511067753438610,0.0335934793683138,0.88655781966378,0.0798430973000509
2020-02-28,226.98761,234.208939,216.346207,226.760498,22563530559,8.3,2954.22,3.0,1.2,0.95,19.0,95971.666934,3.6206313416009000,1.3928974069898500,0.1631824689966180,0.0295180383314543,0.885206313416009,0.0852745208568207
2020-02-26,247.740204,249.649704,221.266556,225.680267,26235617201,8.3,3116.39,10.0,4.0,1.0,41.0,115632.34484500000,3.93902962644912,1.982825246887080,0.1264618291112070,0.0328978102189781,0.8962700729927010,0.0708364104765994
2020-02-25,265.283386,265.431488,246.858994,247.817596,21878882134,8.3,3128.21,1.1,1.0,1.0,34.0,107471.10972500000,3.6558255897069300,1.0100071479628300,0.1292312365975700,0.030946032880629,0.8975268048606150,0.0715307362401715
2020-02-24,273.705078,275.53952,259.625153,265.216431,22400845640,8.3,3225.89,2.9,8.0,1.0,33.0,87630.84593800000,3.690963060686020,0.9739445910290240,0.1504077836411610,0.0295056068601583,0.8923027704485490,0.0781903034300791
2020-02-21,257.891113,267.004852,255.689087,265.600616,20867593292,8.3,3337.75,1.2,1.0,1.0,30.0,80212.50907900000,3.748640869843300,1.4214902462424000,0.1327126638951070,0.0249296450271826,0.9078599296450270,0.0672104253277902
2020-02-20,259.819855,263.695404,250.951263,257.949463,23229828870,8.3,3373.23,1.0,1.0,1.0,35.0,84657.092788,3.4581856839121200,0.9518072289156630,0.1572407866761160,0.0312250177179305,0.8860318922749820,0.0827370659107016
2020-02-19,282.036285,283.537933,259.763977,259.763977,22679414413,8.3,3386.15,8.0,2.0,0.88,25.0,90750.975652,3.391720642072660,0.874964798648268,0.1746239932413400,0.0252159954942269,0.8885463249788790,0.0862371163052661
2020-02-18,266.50882,283.196136,261.463898,281.94458,26511477187,8.3,3370.29,2.0,6.0,0.99,40.0,155861.5465910000,3.94226393629124,1.0910125142207100,0.1482233503981800,0.0289817974971558,0.891900739476678,0.0791183162684869
2020-02-14,268.023285,285.056427,262.762512,284.217499,23558253463,8.3,3380.16,7.32,1.0,1.0,22.0,74925.34377500000,4.6940271161597700,1.02565042139978,0.1510868449981680,0.0315862953462806,0.8916987907658480,0.0767156467570538
2020-02-12,235.898224,272.398834,235.896271,265.406128,24545049386,8.3,3379.45,1.0,8.0,1.0,20.0,79584.67556500000,3.997986577181210,0.8741610738255030,0.1425341275167790,0.0260057046979865,0.8986489932885910,0.0753392617449664
2020-02-11,223.384933,236.547134,218.617615,235.851196,16964695963,8.3,3357.75,8.0,4.5,1.0,15.0,96128.08014300000,3.292785994566860,0.7709025052822220,0.1465588590401450,0.025902807123453,0.8988732266827650,0.0752242680350135
2020-02-10,228.549133,229.184616,218.080048,223.522705,16210008511,8.3,3352.09,1.0,1.0,1.0,20.0,122626.12136400000,3.358547150949680,0.919026991002999,0.173965011662779,0.0238147284238587,0.888886704431856,0.0872949016994335
2020-02-06,204.1297,214.597717,201.904068,212.339081,16425589683,8.3,3345.78,5.75,3.0,1.0,18.0,127665.32254700000,4.146812080536910,1.1359060402684600,0.1570304949664430,0.021559144295302,0.9058196308724830,0.0726170302013422
2020-02-05,189.299103,206.804001,188.752686,204.23024,14865434435,8.3,3334.69,3.0,3.0,3.0,15.0,121854.77714200000,3.6037431429493400,1.4227170054856400,0.1654384962891260,0.0258486608583414,0.893838657631494,0.0803078412391093
2020-02-04,189.861725,191.111496,185.403625,189.250595,11714191695,8.3,3297.59,5.0,2.0,1.0,20.0,120931.95725800000,3.167902899527980,0.8162508428860420,0.1598621712744440,0.0291692515171948,0.8923981793661500,0.0784329062710721
2020-02-03,188.607407,193.43689,188.012695,189.865067,12392875241,8.3,3248.92,2.0,2.0,1.0,40.0,136495.53824600000,3.7505307855626300,1.416135881104030,0.1372153573956120,0.0302087756546355,0.8959720452937010,0.073813517338995
2020-01-31,184.736908,185.405838,176.296814,180.160172,11728616394,7.8,3225.52,1.0,21.0,0.9,26.0,106912.812603,3.248272884283250,1.0626079447323000,0.1829465889464590,0.0274943868739205,0.887451640759931,0.0850500863557858
2020-01-30,174.917709,186.260483,172.374634,184.690475,12604789338,7.8,3283.66,8.0,1.0,0.81,35.0,107512.871153,3.156794425087110,0.9659310878823070,0.1767569879984510,0.0284425087108013,0.8862032520325200,0.0853554006968641
2020-01-28,170.884857,176.370316,170.738068,176.370316,11772875064,7.8,3276.24,1.8,2.0,1.0,15.0,89948.343364,4.5670675300647500,1.1540240518038900,0.1763086031452360,0.02345467160037,0.8929962997224790,0.0835430157261794
2020-01-27,168.00885,172.922913,166.901093,170.930893,11004476145,7.8,3243.63,1.0,2.0,1.0,20.0,108170.45715500000,3.8921196797303000,1.2498946481247400,0.1759239359460600,0.0209300463548251,0.9007446270543620,0.0783211125158027
2020-01-17,164.48938,173.069214,162.775604,170.779953,14997091826,7.8,3329.62,2.64,1.0,0.71,36.8,97455.032773,3.1190568225744100,1.0931580981832200,0.1642042133745650,0.0210394279087746,0.90737611132586,0.0715805952841128
2020-01-16,166.332825,167.058151,159.709641,164.391006,13735193018,7.8,3316.81,6.25,1.0,1.0,15.0,111938.587769,3.838967424708050,0.8254456054087280,0.1752465273509530,0.0227424708051628,0.9003724646588810,0.0768887523048555
2020-01-14,144.251053,167.681549,144.064926,165.955353,16712318373,7.8,3283.15,1.0,2.0,1.0,27.0,94220.44878099990,3.802143814202770,0.9316659222867350,0.1510730236712820,0.0269285395265743,0.8974747655203220,0.0755940151853506
2020-01-13,146.220139,146.791229,142.907135,144.226593,8378529470,7.8,3288.13,5.25,2.0,1.0,35.0,90173.33098200000,3.739504843918190,0.9235737351991390,0.1536173304628630,0.0328292070326515,0.8891858629350560,0.0779878005023322
2020-01-10,138.967041,144.167328,135.520401,143.963776,9084816203,7.8,3265.35,9.0,1.0,1.0,22.0,99464.363799,4.5772421967601700,1.122481232714340,0.1569828131173450,0.0281564598972738,0.8930426708810750,0.0787969182141446
2020-01-09,141.155777,141.393982,136.236404,138.979202,7697325348,7.8,3274.7,1.7000000000000000,6.0,0.7000000000000000,21.0,101178.591304,3.3182135380321000,0.8450802512212140,0.1439951151430570,0.0295593161200279,0.8961399162595950,0.0743077459874389
2020-01-08,143.487823,146.828003,138.268204,141.258133,9387194957,7.8,3253.05,8.0,1.0,1.0,20.0,135550.46968400000,3.5295797633618900,1.160342717258260,0.1516832721338230,0.0323900448796409,0.8872378620971030,0.0803708690330477
2020-01-07,144.311996,145.00177,140.488876,143.543991,9257954672,7.8,3237.18,4.4,2.0,1.0,20.0,105196.739921,3.203928123694110,0.9063936481404100,0.1410127872962810,0.031881320518178,0.8950781445883830,0.0730371918094442
2020-01-06,136.305542,144.328186,136.079636,144.304153,9093747121,7.8,3246.28,8.1,1.0,0.7000000000000000,20.0,93253.19635740750,3.3485576923076900,0.8545673076923080,0.1243179487179490,0.0349102564102564,0.8942199519230770,0.0708709935897436
2020-01-03,127.411263,134.554016,126.490021,134.171707,10476845358,7.8,3234.85,1.0,4.0,0.99,18.0,88361.05336600000,2.815929203539820,0.7013274336283190,0.1055197345132740,0.0391384955752212,0.8928300884955750,0.0680278761061946
2020-01-02,130.820038,130.820038,126.95491,127.410179,8032709256,7.8,3257.85,2.0,5.0,0.7000000000000000,25.0,147119.938891,4.18521284540702,0.8435399551904410,0.1015823749066470,0.0526781179985063,0.8725642270351010,0.0747554144884242
2019-12-30,134.796524,136.757355,131.545563,132.633484,9796951716,7.3,3221.29,6.0,5.0,1.0,15.0,102724.59769700000,2.932854946181450,0.6975909789851360,0.1437129164531010,0.039376217324449,0.8764674525884160,0.0841609431060994
2019-12-27,126.368797,128.097565,124.820808,127.214607,8299390176,7.3,3240.02,8.5,1.0,1.0,21.0,89097.26176000000,3.711885762284750,1.0361192776144500,0.0887882402351953,0.041217555648887,0.8965178496430070,0.0622683746325073
2019-12-26,126.486328,130.898346,125.406441,126.361221,8600871980,7.3,3239.91,1.0,2.0,1.0,30.0,92581.88994800000,5.326982892690510,2.926905132192850,0.0601735225505443,0.0548662519440124,0.8820229393468120,0.0631119751166407
2019-12-24,128.629257,131.672287,127.308769,129.063889,7961819689,7.3,3223.38,1.0,9.0,1.0,30.0,100930.382126,2.217948717948720,0.691358024691358,0.1195930199430200,0.0365460588793922,0.8939653371320040,0.0694857549857549
2019-12-23,132.306992,134.73175,127.416718,128.61409,9622497693,7.3,3224.01,1.8,1.0,1.0,20.0,96268.417279,2.8317914213624900,0.9348191757779650,0.1217626156433980,0.035657275021026,0.894123212783852,0.0702203532380151
2019-12-20,129.384369,129.756302,126.985352,129.066055,8173594150,7.3,3221.22,2.0,8.0,1.0,20.0,94506.25369300000,3.276282590412110,0.8023549201009250,0.1429854079058030,0.0306951219512195,0.897505046257359,0.0718048780487805
2019-12-19,133.05278,134.190643,125.971664,129.321136,9564699140,7.3,3205.37,8.0,4.6,1.0,20.0,126673.642505,2.512861736334410,0.7218649517684890,0.1246781752411580,0.0303448553054662,0.9026583601286170,0.0669935691318328
2019-12-17,133.647186,134.011536,121.395081,122.603889,9057166141,7.3,3192.52,2.4,1.0,1.0,30.0,101632.238887,2.6117342536669500,0.6462467644521140,0.0900652717860224,0.044097497842968,0.8889667817083690,0.0669335634167385
2019-12-16,143.139526,143.224854,132.456665,133.614029,8992282119,7.3,3191.45,1.0,2.0,1.0,90.0,85647.44467500000,4.150700492237790,1.145399469897770,0.140419083680424,0.0315168496781522,0.8949034456645210,0.0735774327906096
2019-12-13,145.655685,145.857101,143.746521,144.944748,7264810247,7.3,3168.8,2.0,1.0,0.2,20.0,134894.704214,4.551503203548550,1.3691473632331200,0.1280987678659440,0.0289265648102513,0.9069733859043860,0.0640985707244948
2019-12-11,146.320648,147.139206,143.045364,143.608002,7037180049,7.3,3141.63,1.0,2.0,1.0,19.0,94485.91176600000,3.2956780242396500,0.9453464440887260,0.1492187742968210,0.0315517951063343,0.8926364052138120,0.0758085982163274
2019-12-10,148.179855,148.564468,144.907959,146.267044,6859512025,7.3,3132.52,2.0,2.0,1.0,20.0,92383.38122000000,3.51480372588157,1.076180971390550,0.1426202095808380,0.0321828010645375,0.8943353293413170,0.0734797072521623
2019-12-09,151.224396,151.91394,147.621368,148.225174,6744206747,7.3,3135.96,1.0,1.0,1.0,25.0,114070.63579900000,3.554061323292090,0.8384436076743770,0.1335787161556390,0.0398961807423345,0.8821588667742510,0.0779367043213197
2019-12-06,149.396484,149.670517,147.606522,149.194443,6458766441,7.3,3145.91,1.0,2.0,0.97,20.0,96964.06305900000,3.7626786763266100,1.0068533385549200,0.1443387115723520,0.0336945369101233,0.8863485412179360,0.0799588799686704
2019-12-05,146.686493,153.155396,145.459076,149.248993,6745910228,7.3,3117.43,8.0,16.0,1.0,30.0,75595.31860100000,4.673231357552580,1.139961759082220,0.1205266347992350,0.0333120458891013,0.8946300191204590,0.0720638623326959
2019-12-04,147.918381,150.680817,145.000885,146.747742,7865937094,7.3,3112.76,10.0,3.1,1.0,25.0,94190.90236600000,3.0520965692503200,0.8470986869970350,0.0913209233375688,0.0490307073274036,0.8826643371452770,0.0683087674714104
2019-12-03,149.058243,150.310425,146.001678,147.956421,6204379850,7.3,3093.2,3.0,1.0,1.0,25.0,98141.363654,2.9201461377870600,0.7247738343771750,0.0566090988169798,0.0676564022268615,0.859072025052192,0.073268093249826
2019-12-02,151.175476,152.116959,147.606796,149.059158,6670561362,7.3,3113.87,10.0,8.0,1.0,30.0,88758.53155400000,3.1156701836654900,0.9808518952715900,0.1036283899960920,0.0440209066041422,0.8812588901914810,0.0747256740914419
2019-11-29,151.7686,156.848404,151.460434,155.304153,7503898278,7.5,3140.98,1.2,10.0,1.0,20.0,92779.43508400000,5.257298277425200,1.1902085222121500,0.0412927107887579,0.055844968268359,0.8808814143245690,0.0632799637352674
2019-11-27,148.39682,154.887207,143.525604,153.010559,8778095308,7.5,3153.63,5.0,8.0,1.0,20.0,135463.84558900000,3.9037621766879400,0.9277796439368490,0.0660106315082297,0.04636278132348,0.8899601948270070,0.0636686261336916
2019-11-26,146.404312,150.004761,145.216873,148.965073,7648516297,7.5,3140.52,2.4,10.0,1.0,20.0,102207.81684300000,3.250534084288210,0.6795494270732180,0.1348220236939210,0.0300283550203923,0.8977560691396390,0.0722179063895902
2019-11-25,142.697006,150.207962,133.802338,146.476532,10962753356,7.5,3133.64,1.2,15.0,1.0,40.0,116009.766668,2.515712440809300,0.6203185535944900,0.1436002798105900,0.0273613861386138,0.9009761084804130,0.0716635815755488
2019-11-22,161.50589,163.028091,142.344101,150.268173,12020749863,7.5,3110.29,1.5,10.0,1.0,20.0,103446.710395,1.980964467005080,0.5812182741116750,0.1148596869712350,0.0309906937394247,0.904145304568528,0.064872461928934
2019-11-21,175.673599,176.209213,159.365128,161.462723,8546371325,7.5,3103.54,6.9,11.42,1.0,36.0,79766.735413,1.8576795580110500,0.6293922651933700,0.1073039779005520,0.0345679558011049,0.901171049723757,0.0642601104972375
2019-11-20,177.415283,178.993149,175.290436,175.698349,7205785149,7.5,3108.46,2.0,2.0,1.0,21.0,86241.21984400000,1.9588854247856600,0.6067809820732660,0.1248976227591580,0.0261517926734216,0.9102879968823070,0.0635582618862042
2019-11-19,180.502457,182.528,175.197113,177.455551,7536699743,7.5,3120.18,1.1,15.0,1.0,20.0,96231.240763,3.9968140183193900,1.2365591397849500,0.1618863401035440,0.0211105137395459,0.9075770609319000,0.0713150139386698
2019-11-18,185.041458,186.927155,179.175507,180.559601,7787662111,7.5,3122.03,1.3,1.0,0.9,26.0,129837.39293900000,2.331083686849210,0.7286926340146550,0.1618480138835330,0.0215266101041264,0.9043987659082150,0.0740740455071346
2019-11-15,186.058167,186.251831,179.379562,180.521179,8815678477,7.5,3120.46,1.2,1.0,1.0,18.0,103505.71342000000,2.1601313898583500,0.9072059125436260,0.1770055635393140,0.0204500102648326,0.9056074727981930,0.0739441593102032
2019-11-14,188.272507,188.634598,184.992294,185.999634,7872664470,7.5,3096.63,6.0,1.0,1.0,50.0,107570.16543,2.155154744824760,0.7144906743185080,0.1542256609961060,0.0274425087108013,0.9003303955728630,0.0722324246771879
2019-11-13,186.942444,189.331879,185.937943,188.258743,7343173596,7.5,3094.04,2.25,5.0,1.0,20.0,104837.58593600000,3.6728001457460400,1.098925122973220,0.1482091273456000,0.0256664237566041,0.9033984332300960,0.0709406084897067
2019-11-12,185.564835,187.948029,184.191055,186.843414,7792186666,7.5,3091.84,1.0,11.0,1.0,32.0,99940.365473,4.207709580838320,1.685254491017960,0.1485721744011980,0.023563997005988,0.9059496631736530,0.0704878368263473
2019-11-11,189.50293,190.338425,185.086319,185.489639,7877424106,7.5,3087.01,4.4,1.0,1.0,20.0,109982.469096,2.833010461061600,1.1172026346377400,0.1818389965129790,0.0195521115846571,0.9029961255327390,0.0774535063928709
2019-11-08,187.924271,188.815979,182.541367,184.211472,9176780911,7.5,3093.08,2.0,10.0,1.0,22.0,127580.612952,2.593014426727410,0.7949886104783600,0.1663337699316630,0.0226526195899772,0.904175588458618,0.0731689445709946
2019-11-07,191.504303,191.861099,186.567001,187.976547,9081247799,7.5,3085.18,1.0,1.0,1.0,18.0,94382.71667400000,2.491532022581270,0.9612614366361690,0.174071072610473,0.0207358380377652,0.9034796573875800,0.0757837259100642
2019-11-06,189.113495,193.547256,188.667679,191.593842,10156458684,7.5,3076.78,1.0,4.0,0.7000000000000000,20.0,86313.02717500000,2.756429942418430,0.8251439539347410,0.1739610748560460,0.0184072936660268,0.907052207293666,0.0745404990403071
2019-11-05,186.309311,191.257828,184.331985,189.304169,10024177342,7.5,3074.62,11.0,5.0,1.0,21.0,93427.414853,2.7029281277728500,0.7552795031055900,0.1811523513753330,0.0184642413487134,0.9061561668145520,0.075377817213842
2019-11-04,182.319031,188.022934,181.821609,186.355194,10551917945,7.5,3078.27,3.0,3.0,1.0,20.0,86745.753338,3.27621297474105,1.2198800654188600,0.1500589860076320,0.0175515173541704,0.91525349809195,0.067194075958568
2019-11-01,183.803696,185.059708,181.094498,183.969894,9145611130,7.5,3066.91,3.0,1.0,1.0,26.0,112674.485064,2.442866228535090,0.7205851176595290,0.1827386050455800,0.0212698749205003,0.9024511341954630,0.0762857748569005
2019-10-31,184.797623,188.751266,180.068359,183.966919,9607939606,7.4,3037.56,10.0,10.0,0.55,30.0,76266.69106800000,2.4205403257846600,0.6674612634088200,0.174739849026619,0.0236450139054429,0.8986452125546290,0.0777069924513309
2019-10-30,190.336395,191.111938,181.546371,184.692169,10484902804,7.4,3046.77,1.0,3.0,0.0,30.0,92926.091304,2.6328721866611600,0.8436919264918440,0.1721905017551100,0.0202285773281024,0.9056574437332230,0.0741160437745199
2019-10-29,182.67038,191.846756,182.364365,190.342575,10622761958,7.4,3036.89,9.0,2.0,0.2,30.0,94203.773429,2.573250664304690,0.7319751992914080,0.1637750044286980,0.0162637732506643,0.9172566873339240,0.0664793622674933
2019-10-28,184.397507,187.883163,180.249557,182.662811,10406734124,7.4,3039.42,1.1,1.0,0.55,22.0,87514.00034900000,2.5057312252964400,0.8193675889328060,0.1788428063241110,0.0206009881422924,0.9023909090909090,0.0770116600790513
2019-10-25,162.189713,183.000122,161.966019,181.523209,10358594018,7.4,3022.55,1.0,11.0,0.7000000000000000,20.0,132826.96330800000,2.1691489361702100,0.6205673758865250,0.1653893262411350,0.0204992907801418,0.9093058510638300,0.0701968085106383
2019-10-24,162.514114,164.147568,160.887955,162.168549,7300917537,7.4,3010.29,5.0,2.0,1.0,25.0,71790.16692500000,3.055610724925520,1.778550148957300,0.1334125124131080,0.026033763654419,0.9116852035749750,0.0622859980139026
2019-10-22,174.90506,175.650024,172.266235,172.300858,6990951966,7.4,2995.99,1.0,0.2,0.2,23.0,74944.516163,2.4052059052059100,0.7331002331002330,0.1826970473970470,0.0183710178710178,0.9054118104118100,0.0762175602175602
2019-10-22,174.90506,175.650024,172.266235,172.300858,6990951966,7.4,2995.99,10.0,1.1,0.85,22.0,85199.64204600000,2.4052059052059100,0.7331002331002330,0.1826970473970470,0.0183710178710178,0.9054118104118100,0.0762175602175602
2019-10-21,175.52475,177.74173,173.28775,174.92099,6815820627,7.4,3006.72,1.0,2.0,0.5,25.0,68885.95552300000,2.55703125,0.7734375,0.190017265625,0.021069921875,0.8989085937500000,0.080025390625
2019-10-18,177.988556,178.179794,171.005051,173.621338,7566257807,7.4,2986.2,10.0,20.0,0.12,30.0,68373.14702700000,1.9438536792854100,0.5559336452573370,0.1853658868566570,0.0210429604423649,0.901490004253509,0.0774717141641854
2019-10-17,175.906891,178.899551,174.565826,178.028351,6737237423,7.4,2997.95,12.0,1.32,0.22,30.0,88220.70201400000,2.506177924217460,0.8130148270181220,0.1785915156507410,0.0206935749588138,0.9013846787479410,0.0779188632619439
2019-10-16,181.343735,181.66861,174.064163,176.013504,7691244590,7.4,2989.69,1.0,1.0,0.22,27.0,78933.21308500000,2.4317537464560600,0.7144592952612390,0.1704802349129200,0.0269513973268529,0.8937168894289190,0.0793377885783718
2019-10-15,186.977051,187.759872,179.462784,181.406067,7731456579,7.4,2995.68,20.0,26.0,0.22,26.0,103993.115116,1.8511545293072800,0.6589698046181170,0.1694540674955600,0.0192635879218472,0.9107044404973360,0.0700301953818827
2019-10-14,182.028473,187.303619,181.662277,186.960907,7276520699,7.4,2966.15,10.0,10.0,0.3,21.0,121803.552374,2.614356624665900,0.67430316914853,0.1856375334096980,0.0226265750286368,0.8957957235586100,0.0815746468117602
